 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
51,53311.645,19988.324,9118.008,2863.445,698.513,1137.722,451.553,923.477
52,42234.962,20772.180,9291.138,2119.717,539.142,1123.673,306.946,890.367
53,56741.510,22366.896,9975.629,3142.673,773.490,1155.221,527.325,896.923
54,52922.863,20176.473,9547.501,2960.287,725.534,1154.105,567.237,949.017
55,58923.973,20579.353,9455.722,2880.108,793.116,1249.218,594.217,960.736
56,55876.520,20895.576,9463.681,2861.072,728.095,1197.210,499.727,944.020
57,53044.015,19489.226,9022.403,2657.669,719.137,1191.297,488.727,948.854
58,60624.867,21363.282,8885.206,3146.605,811.022,1145.014,646.636,977.023
59,41907.963,19352.368,8803.137,2168.528,515.825,1213.024,441.023,916.505
60,39918.440,18480.476,8606.116,2029.972,470.813,1149.242,302.907,847.416
61,44289.513,18083.949,8463.266,2348.500,544.670,1151.170,278.638,888.029
62,40227.169,18474.468,8677.125,2101.112,506.598,1177.841,294.060,896.879
63,40343.865,18520.729,8350.625,1749.067,526.362,1183.145,390.529,861.414
64,46067.685,18547.398,8147.621,2346.849,759.318,1213.062,471.598,847.143
65,52083.596,18350.289,8286.982,2684.296,764.320,1171.334,596.096,861.755
66,65149.508,18431.247,8837.989,3388.544,908.135,1144.180,682.354,932.331
67,55866.642,19356.017,9437.656,2830.332,759.459,1150.679,546.690,925.836
68,32487.523,19430.300,9815.122,1783.332,554.908,1204.653,378.577,982.549
69,30288.810,18221.884,9700.769,1590.688,557.330,1131.435,299.441,937.174
70,30684.148,19083.962,9278.153,1642.515,479.620,1088.269,349.955,948.763
71,53146.374,18569.536,8853.925,2686.713,688.965,1104.857,450.252,885.234
72,65415.114,17241.920,8199.800,3121.034,913.769,1128.916,521.196,811.010
73,70788.444,18766.131,8380.442,3315.708,938.749,1174.464,604.619,877.688
74,45559.266,20400.631,8721.564,2167.001,705.577,1135.943,460.271,911.007
75,47221.707,19663.685,8729.491,2299.854,659.352,1150.646,466.803,888.373
76,52821.816,20005.728,8869.707,2784.517,699.325,1134.436,515.090,910.679
77,49081.345,19655.016,8867.026,2452.411,637.569,1153.834,408.698,934.425
78,36913.686,20066.663,8776.234,2084.483,470.155,1176.189,322.325,931.937
79,37729.340,20719.938,8534.790,2283.142,556.182,1150.136,337.767,917.642
80,51241.116,20313.474,8607.527,3009.227,774.093,1121.157,434.320,931.274
81,44455.681,19171.436,8509.626,2560.056,601.065,1134.618,384.820,952.194
82,35452.720,18417.064,8263.841,2105.531,404.742,1119.399,366.912,914.986
83,40072.710,18187.721,8774.616,2072.682,474.054,1040.680,305.408,885.149
84,40604.456,17877.854,8721.405,2108.799,518.509,1087.967,390.342,863.552
85,54145.963,18424.754,8509.051,2750.556,669.465,1095.995,517.160,884.226
86,47126.767,18897.457,8370.035,2403.647,602.016,1066.359,421.192,897.860
87,51806.156,18061.835,8478.554,2427.921,653.223,1045.088,480.862,866.630
88,46466.559,16366.616,8763.062,2417.791,700.380,1091.844,433.904,842.952
89,58455.098,16320.809,9160.815,2823.068,716.470,1111.125,568.388,850.399
90,64803.603,16450.809,8673.869,3155.418,840.038,1059.297,628.724,867.069
91,39762.474,17272.266,8662.216,1988.938,524.173,1102.248,365.961,872.798
92,58709.114,17776.218,8763.200,3035.909,666.502,1088.582,481.310,837.025
93,48541.335,17005.784,8535.232,2239.436,558.757,1039.277,397.362,873.279
94,48384.349,17854.576,8919.708,2321.952,598.352,1053.913,451.115,913.741
95,62423.690,18695.365,9285.364,2800.267,787.203,1108.595,571.200,947.040
96,56497.249,19848.085,9231.063,2785.953,708.948,1127.687,495.380,965.018
97,61913.051,18825.924,8844.596,3274.447,742.893,1063.161,523.262,912.964
98,58566.764,18690.192,8618.595,2858.853,775.027,1090.569,596.721,897.428
99,37883.828,19417.507,8921.831,1900.026,548.700,1097.697,390.851,926.601
100,47591.453,20226.534,9379.112,2304.889,694.497,1134.847,449.358,917.588
101,53498.595,19601.195,8969.861,2746.940,761.417,1084.169,465.476,825.754
102,60832.070,18403.164,8587.056,2983.838,792.590,1076.385,458.890,801.946
103,63440.773,18966.365,8326.820,3244.829,759.911,1091.065,403.611,824.595
104,55537.509,18640.316,8420.414,2834.420,625.557,1088.482,371.021,852.637
105,54325.224,18840.161,8680.298,2944.188,698.391,1106.514,456.782,870.969
106,49158.536,19401.964,9166.381,2642.982,599.633,1147.057,435.857,861.318
107,55052.443,19227.216,9526.050,2924.545,715.830,1143.027,486.760,839.364
108,52597.080,19732.809,9375.914,2991.730,664.521,1083.455,484.285,842.781
109,46127.070,19763.743,8666.373,2544.598,631.789,1072.565,408.846,849.780
110,44809.739,18794.128,8451.851,2194.144,551.065,1040.798,360.356,815.832
111,54365.195,18159.045,8508.410,2674.690,693.694,1062.714,506.130,835.443
112,53031.740,18686.506,8855.144,2515.135,751.944,1067.796,515.425,854.056
113,76243.201,20586.377,9561.825,4051.320,1064.710,1088.366,687.691,888.028
114,77685.914,19833.375,9950.305,3992.351,1000.902,1108.656,749.640,984.282
115,56291.438,20682.064,10208.957,2775.809,719.206,1150.008,506.997,945.797
116,65473.229,21882.624,9935.916,3160.101,861.028,1123.717,607.060,903.613
117,61307.669,20376.673,9355.218,2961.420,775.289,1123.112,466.327,891.748
