 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
369,54908.639,13137.153,5411.948,2546.394,7040.387,8871.938,1532.580,1794.910
370,51500.960,13598.637,5771.585,2662.369,6573.798,9565.214,1449.152,1885.706
371,50326.047,13785.585,5648.734,2413.500,6557.780,10323.975,1289.636,1914.604
372,33985.564,13417.946,5467.874,1595.725,4520.761,10095.326,935.794,1818.424
373,36384.753,13478.834,5680.158,1889.732,4662.294,10579.640,836.572,1886.038
374,47467.409,14049.261,5561.317,2166.345,5760.931,10754.867,1168.501,1988.491
375,46211.862,13281.057,5315.181,2100.392,5424.302,9852.522,1054.988,1785.857
376,43885.612,13343.003,5533.887,1981.582,5899.423,10045.858,1044.855,1762.429
377,48895.599,11968.401,5325.206,2309.901,6749.296,10126.485,1141.755,1671.087
378,51048.529,11879.974,5451.196,2418.528,6745.700,9754.133,1368.509,1608.218
379,44966.525,11706.089,5372.936,2239.511,6003.094,9071.999,1319.688,1498.989
380,41235.815,12377.210,5181.994,1929.325,5554.669,9748.450,1141.860,1616.171
381,38423.825,12092.182,4971.402,1988.636,5664.978,9325.760,1010.765,1641.173
382,37533.813,12067.816,5215.915,1892.869,5442.234,9146.163,1030.656,1647.550
383,32950.196,11981.849,5329.467,1583.104,4854.232,9168.484,904.888,1741.174
384,39176.367,11604.308,5169.043,1882.960,5706.806,8494.005,1022.371,1634.198
385,49708.122,10936.630,4937.265,2571.471,6794.697,8502.420,1289.767,1537.379
386,44384.243,11177.451,4680.268,2106.674,5792.155,8743.162,1102.822,1547.028
387,42872.741,12563.944,4870.907,2094.625,5460.026,9051.944,1163.290,1566.160
388,52830.051,13138.458,5653.079,2405.581,6453.091,10324.979,1362.630,1719.999
389,51226.444,13170.527,5748.300,2266.806,6518.813,10927.172,1280.699,1881.830
390,46594.320,13223.330,5581.267,1990.664,5818.097,10508.363,1124.123,1879.304
391,42858.210,13181.168,5520.545,1896.473,5357.611,10582.332,1031.090,1901.290
392,46589.272,13654.649,5231.702,2249.570,5864.494,10234.249,1032.784,1782.985
393,53002.610,12267.103,4974.021,2590.114,6846.546,8935.583,1200.427,1584.108
394,52685.050,10541.637,5037.518,2362.889,6474.119,7129.434,1167.253,1366.918
395,44332.148,10992.276,5250.913,1948.278,4943.315,7208.655,950.369,1374.281
396,41591.333,10584.581,5285.147,1888.995,4358.599,7174.719,864.878,1356.833
397,49482.734,10827.335,5320.173,2192.608,5892.801,7429.300,1198.348,1404.494
398,53965.384,10455.936,5086.921,2491.770,6271.141,6981.278,1206.867,1297.275
399,45872.749,10509.143,4884.643,2135.939,5469.486,7143.021,1093.723,1354.657
400,47315.224,12504.034,5066.365,2393.676,5674.063,9023.220,1189.503,1596.838
401,33437.101,14229.428,5356.956,1536.472,3666.834,10112.257,798.464,1778.568
402,41912.238,14691.397,5426.753,1882.731,4063.063,10151.464,977.626,1846.142
403,45103.875,14102.745,5281.095,2241.711,4824.442,9883.380,1092.442,1818.719
404,43658.630,12763.355,4977.693,2029.147,4765.275,8475.057,1058.179,1640.982
405,53480.074,10529.794,4826.995,2623.628,6039.404,7105.478,1263.994,1431.730
406,44928.466,10574.245,4686.993,2122.668,5337.917,6806.343,1106.176,1394.172
407,43872.034,10825.344,4992.915,2095.560,5397.004,7716.764,1126.288,1378.445
408,47310.439,12019.401,5083.775,2323.866,6007.436,8056.141,1119.249,1439.780
409,40827.228,12063.328,5222.250,1944.535,5367.657,7603.563,967.881,1422.907
410,40593.930,13240.248,5178.954,1956.253,5050.009,8553.433,1018.203,1543.498
411,45109.933,14681.031,6032.894,2265.700,5228.454,10662.743,1144.555,1798.473
412,35519.017,15181.964,6237.249,1658.790,4147.088,11567.865,851.115,1900.292
413,21114.709,14463.025,5976.681,1114.261,3042.016,10964.222,570.317,1837.444
414,18500.435,14130.773,5601.528,865.134,2062.998,10844.994,463.860,1795.163
415,30800.724,13476.336,5590.197,1359.848,3670.323,10067.267,680.421,1798.700
416,47402.991,12481.253,5300.012,2060.411,5352.071,9635.422,1023.082,1667.629
417,51087.821,11311.904,4960.799,2282.937,5513.073,8375.567,1116.543,1441.042
418,51131.022,10608.706,4772.608,2264.790,5173.391,7673.927,1114.593,1323.857
419,44191.421,10213.184,4832.579,2077.334,4789.401,7391.037,1025.202,1297.589
420,42702.216,10191.181,4973.307,2224.776,4780.263,7421.813,1106.716,1298.968
421,41917.807,11869.843,5277.585,2282.657,4342.128,8628.425,1088.844,1498.998
422,46631.276,11859.290,5363.444,2365.281,4775.646,8781.729,1170.734,1571.159
423,40669.881,12080.653,5271.298,1897.223,4524.069,8964.535,967.788,1665.646
424,37292.288,11610.378,5081.463,1597.904,4493.071,8326.337,738.404,1505.192
425,46267.303,11231.280,5152.860,2198.304,6511.842,8075.759,997.069,1430.710
426,50580.335,11862.113,5404.686,2456.008,7372.069,8085.640,1133.114,1476.752
427,46260.752,12725.030,5694.055,1914.628,5693.976,8896.464,1004.544,1628.960
428,48367.302,13570.807,5671.386,2072.452,5933.886,10434.267,1098.733,1738.715
