,frame,x_x,y_x,object_RSPO,object_TopFLASH,x_y,y_y,background_RSPO,background_TopFLASH,RSPO_corrected,TopFLASH_corrected,channel_1_name,channel_2_name,filename,position,condition,time
331,28,1495,1500,281.28613153139776,2331.0402217766887,1995,1996,150.12306626073612,149.11234870424,131.16306527066163,2181.9278730724486,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,7.0
332,29,1524,1513,281.9350758644588,2363.055270909136,1982,1966,150.0736862948937,145.08324051384866,131.8613895695651,2217.972030395287,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,7.25
333,30,1546,1530,283.2392267518131,2351.7881983119228,1952,2073,149.43253879854458,140.0018811415559,133.8066879532685,2211.786317170367,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,7.5
334,31,1550,1551,284.57795599118833,2332.559045568179,1986,2017,150.210514591223,139.77213435311006,134.36744139996534,2192.786911215069,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,7.75
335,32,1571,1547,284.8023316254548,2396.717234721913,1986,2017,149.7489171060122,139.75310017078786,135.0534145194426,2256.964134551125,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,8.0
336,33,1601,1547,285.40744040989085,2270.927328531472,1995,2021,149.20066334991708,140.06871117051557,136.20677705997377,2130.8586173609565,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,8.25
337,34,1584,1590,283.2968738397564,2342.780574738249,1995,2021,149.3389025024133,139.94967946337962,133.9579713373431,2202.8308952748694,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,8.5
338,35,1627,1598,283.7316898096582,2276.1948219103488,2037,2038,149.6265191455657,140.23145466696369,134.10517066409247,2135.963367243385,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,8.75
339,36,1597,1585,285.40932155144674,2460.5481052449195,2050,2021,149.6137719363382,139.98512413059083,135.79554961510854,2320.5629811143285,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,9.0
340,37,1563,1573,284.6002574193708,2574.1299472785327,2046,2017,149.48053266008267,140.0537362936561,135.11972475928812,2434.0762109848765,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,9.25
341,38,1550,1538,283.39249028489394,2550.7901537090665,2033,2056,149.61983614266973,140.2427662681617,133.7726541422242,2410.547387440905,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,9.5
342,39,1529,1555,280.4602113809064,2541.087077052548,1854,2034,146.75839706937947,136.83960793049678,133.70181431152693,2404.247469122052,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,9.75
343,40,1563,1590,278.87356748595334,2459.471374470929,1922,2094,148.5378827256751,138.59124774139255,130.33568476027824,2320.880126729536,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,10.0
344,41,1563,1590,277.894977847083,2506.4163263285564,1922,2085,148.38036187223088,138.66050345288485,129.51461597485212,2367.755822875672,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,10.25
345,42,1576,1585,277.68552758595087,2430.01277196109,1973,2047,149.36219400509887,140.36682260340092,128.323333580852,2289.645949357689,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,10.5
346,43,1593,1590,276.5240959382194,2380.1878666369644,2025,2034,149.80713348679487,140.63708819088637,126.71696245142452,2239.550778446078,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,10.75
347,44,1571,1585,273.5819162892008,2413.7251058142124,2059,1987,149.23991980396525,140.37187198336676,124.34199648523553,2273.353233830845,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,11.0
348,45,1571,1620,269.3516744635034,2306.0138115393183,2076,2047,148.41172248211677,139.86356773347194,120.93995198138664,2166.1502438058465,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,11.25
349,46,1563,1577,271.8819336155046,2451.347169624514,2042,1974,148.9091359124774,140.34375386747854,122.97279770302715,2311.003415757036,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,11.5
350,47,1567,1530,271.0744536026336,2397.522883096953,2072,2068,148.51877428776515,140.28120591074477,122.55567931486844,2257.241677186209,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,11.75
351,48,1601,1560,268.3000173263038,2322.835449617584,2050,2030,148.5859755946635,140.7518378257964,119.71404173164032,2182.0836117917875,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,12.0
352,49,1601,1560,266.3725650355189,2275.824831068538,2050,2030,148.7878517858469,140.64597410955173,117.584713249672,2135.178856958986,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,12.25
353,50,1601,1590,264.4096433256603,2219.087324571174,2020,2068,148.86723100913343,140.83515259523278,115.54241231652684,2078.2521719759416,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,12.5
354,51,1606,1568,263.8691864062771,2251.7428528996807,2020,2068,148.4687755253583,140.4480334645182,115.4004108809188,2111.2948194351625,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,12.75
355,52,1606,1568,262.7188188411178,2257.669240860375,2016,2068,147.80344545927082,140.51820499492587,114.915373381847,2117.151035865449,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,13.0
356,53,1606,1568,261.1203683077152,2162.740773743224,2153,1979,146.8894334298656,139.1331897725304,114.2309348778496,2023.6075839706937,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,13.25
357,54,1653,1632,253.4851612583847,2010.2182124204849,2106,2009,147.52134848147324,139.85678572312565,105.96381277691144,1870.361426697359,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,13.5
358,55,1559,1577,255.34689735402588,2262.784733051162,2106,2009,147.00594044701865,139.2635330808643,108.34095690700724,2123.521199970298,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,13.75
359,56,1584,1581,255.32578401524717,2233.255439221801,2114,1991,146.96480285141456,139.67532981856883,108.36098116383258,2093.580109403232,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,14.0
360,57,1601,1602,253.55624860770772,2129.797232741764,2110,1991,147.0261627187446,139.76993143734066,106.53008588896316,1990.0273013044232,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,14.25
361,58,1614,1602,253.9762877156506,2153.264127125566,2110,1991,147.0808890869038,139.86443404866216,106.89539862874682,2013.399693076904,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,14.5
362,59,1618,1607,252.0327962179154,2101.596544639984,2093,1987,147.44253855102596,140.00202965273138,104.59025766688944,1961.5945149872528,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,14.75
363,60,1584,1607,250.39709413133335,2120.6433999158435,2097,1983,147.25586000346527,140.1773965990941,103.1412341278681,1980.4660033167493,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,15.0
364,61,1584,1611,249.0977203534566,2035.8153016014453,2123,2030,146.65119675255562,139.39914853592734,102.44652360090096,1896.4161530655183,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,15.25
365,62,1563,1598,245.63587534962005,1918.6340189599268,2114,2073,146.74077374322417,139.92804633548675,98.89510160639588,1778.7059726244402,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,15.5
366,63,1593,1649,240.72228410187867,1937.588896314448,2114,2038,146.5374371921487,139.5141456894631,94.18484690972996,1798.0747506249843,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,15.75
367,64,1589,1607,244.24303853865004,1997.5526348357716,2114,2038,147.04994925868172,140.04180589589367,97.19308927996832,1857.5108289398777,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,16.0
368,65,1601,1585,247.13633325907776,2039.404445434519,2119,2030,146.31739313383332,139.52926907749807,100.81894012524444,1899.8751763570208,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,16.25
369,66,1597,1602,244.50209153238785,1995.82792505136,2119,2030,147.06784485532538,139.40088116630776,97.43424667706245,1856.4270438850524,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,16.5
370,67,1597,1598,244.40924729585905,2011.964134551125,2119,2030,146.6031286354298,139.70837355511003,97.8061186604292,1872.255760996015,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,16.75
371,68,1627,1615,243.9183436053563,1923.1442786069647,2119,2030,146.26620628202272,139.3779114378357,97.6521373233336,1783.7663671691294,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,17.0
372,69,1627,1560,246.3220712358605,2111.3735303581598,2119,2030,146.41070765575108,139.72171480903938,99.91136358010942,1971.65181554912,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,17.25
373,70,1644,1598,244.5165961238583,2054.200242568253,2119,2030,146.34152619984653,139.22331130417564,98.17506992401178,1914.9769312640772,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,17.5
374,71,1666,1611,243.7885695898616,1894.6834484294943,2119,2034,146.26576074849632,139.20001980149007,97.5228088413653,1755.4834286280045,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,17.75
375,72,1623,1594,243.507413182842,1935.9003490012624,2042,2077,147.99341600455435,140.68948788396327,95.51399717828768,1795.2108611172991,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,18.0
376,73,1678,1585,250.8388406227569,1993.0839088141383,2037,2077,148.65037994109056,141.09566594886266,102.1884606816663,1851.988242865276,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,18.25
377,74,1674,1573,255.19068834929828,1984.1353679364368,2037,2077,149.37476795128833,141.20591074478355,105.81592039800996,1842.9294571916537,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,18.5
378,75,1670,1611,256.5321155416945,1915.949258681716,2033,2077,149.78891611593772,141.23437538674784,106.7431994257568,1774.714883294968,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,18.75
379,76,1661,1615,260.3012796712953,1935.008564144452,2033,2077,150.6418157966387,141.7322095987723,109.65946387465658,1793.2763545456796,RSPO,TopFLASH,Position 3_RSPO_TOPFLASH_max_background_corrected.csv,3,Control,19.0
380,1,1601,1573,321.52243756342665,3482.0900472760577,2093,2085,148.29645305809262,140.30783891487835,173.22598450533405,3341.7822083611795,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,0.25
381,2,1589,1564,321.9072795227841,3278.8386426078564,2093,2081,147.58760921759364,139.87161208880968,174.31967030519047,3138.9670305190466,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,0.5
382,3,1606,1581,322.48733942229154,3218.4652607608723,2093,2081,148.1995247642385,140.41996485235515,174.28781465805304,3078.0452959085173,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,0.75
383,4,1606,1581,321.7048835424866,3111.287072102176,2093,2081,148.8391128932452,140.3163040518799,172.86577064924137,2970.970768050296,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,1.0
384,5,1606,1581,319.06586470631913,2992.8027029033933,2093,2081,148.86433504121186,140.9158189153734,170.20152966510727,2851.88688398802,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,1.25
385,6,1606,1581,317.46370139352985,3045.9877973317493,2093,2081,149.06960223756838,140.67089923516744,168.39409915596147,2905.316898096582,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,1.5
386,7,1627,1628,313.5901586594391,3085.336650082919,2093,2081,148.94794683299918,140.91428429989358,164.64221182643993,2944.4223657830253,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,1.75
387,8,1627,1628,312.1261849954209,2963.718323803866,2093,2081,149.30098264894434,140.62213806588946,162.82520234647654,2823.0961857379766,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,2.0
388,9,1627,1641,309.67411697730256,2841.968787901289,2093,2081,149.32608103759807,140.76027821093538,160.3480359397045,2701.2085096903543,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,2.25
389,10,1627,1641,307.6461473725898,2818.7017895596646,2093,2085,149.57320363357343,140.8582955867429,158.07294373901635,2677.843493972922,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,2.5
390,11,1623,1671,301.8555976337219,2780.450978936165,2089,2077,149.86720625727085,141.0750228954729,151.98839137645106,2639.375956040692,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,2.75
391,12,1674,1654,307.2708596321873,2795.6913937773816,2084,2073,149.94923392985322,141.26019157941636,157.32162570233407,2654.4312021979654,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,3.0
392,13,1678,1641,306.5257048092869,2807.63904358803,2084,2073,150.23009331452192,141.37241652434346,156.29561149476496,2666.2666270636864,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,3.25
393,14,1734,1679,306.0993292245241,2813.753718967352,2084,2073,150.28699784658795,141.42315784262766,155.81233137793618,2672.3305611247247,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,3.5
394,15,1734,1705,303.1999950496275,2794.956436721863,2084,2073,150.2549194326873,141.50931907626048,152.9450756169402,2653.4471176456027,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,3.75
395,16,1734,1705,302.45414717457487,2825.051929407688,2059,2047,151.0022029157694,142.76463453874905,151.45194425880547,2682.287294868939,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,4.0
396,17,1734,1705,303.3413529368085,2814.070790326972,2097,2094,150.36375337244127,141.97571842281133,152.97759956436724,2672.0950719041607,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,4.25
397,18,1734,1705,301.79153981337095,2727.5661246008763,2076,863,144.1148981460855,143.73297690651222,157.67664166728545,2583.833147694364,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,4.5
398,19,1734,1705,301.5305314224896,2815.2141283631595,2102,880,143.89336897601544,141.62300438107968,157.63716244647412,2673.59112398208,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,4.75
399,20,1742,1731,297.82433603128635,2710.436226826069,2076,850,143.4124897898567,139.19358431721986,154.41184624142966,2571.242642508849,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,5.0
400,21,1755,1735,297.8282468255736,2785.852949184426,2067,859,143.5578327269127,137.29994307071607,154.27041409866092,2648.55300611371,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,5.25
401,22,1751,1675,297.6729041360362,2780.0843790995277,2007,820,142.33754114997154,134.07279522784088,155.33536298606467,2646.0115838716865,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,5.5
402,23,1781,1684,301.1363085072152,2741.83329620554,2046,735,141.9442588054751,132.76743149922032,159.19204970174007,2609.065864706319,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,5.75
403,24,1777,1709,297.5144674636766,2679.711913071458,2093,713,142.30514096185738,131.90576965916685,155.20932650181925,2547.806143412292,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,6.0
404,25,1747,1684,290.0265835004084,2606.766812702656,2106,795,142.19645553327888,131.2914779337145,147.8301279671295,2475.4753347689416,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,6.25
405,26,1764,1697,289.49446795871387,2612.120789089379,2106,812,141.699759906933,130.2455137249078,147.79470805178087,2481.8752753644712,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,6.5
406,27,1777,1701,288.8875522883097,2619.55597633722,2106,812,141.60285636494146,129.71763075171407,147.28469592336822,2489.838345585505,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,6.75
407,28,1841,1791,287.7742630132918,2761.236776317418,2106,812,141.48407217643128,129.7452785822133,146.2901908368605,2631.4914977352046,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,7.0
408,29,1819,1782,286.6445385015222,2602.976931264078,2106,812,141.9493824410287,128.9148040890077,144.69515606049353,2474.06212717507,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,7.25
409,30,1811,1761,285.9897527288928,2578.382614291725,2106,773,141.09809163139525,128.652112571471,144.89166109749758,2449.7305017202543,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,7.5
410,31,1802,1752,282.6867899309423,2515.900398504988,2119,842,141.72555134773893,129.3518972302666,140.9612385832034,2386.548501274721,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,7.75
411,32,1807,1782,280.43667235959504,2462.3342986559737,2114,748,140.96203064280587,128.19029231949705,139.47464171678917,2334.1440063364767,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,8.0
412,33,1807,1786,278.1063092497711,2474.934531323482,2119,743,141.01089081953418,128.18605975099626,137.0954184302369,2346.748471572486,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,8.25
413,34,1794,1786,276.7725056310487,2438.676121878171,2089,790,140.2256874829831,127.66273112051682,136.54681814806565,2311.013390757654,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,8.5
